date,triplet_id,method,target_symbol,hedge_symbol_1,hedge_symbol_2,residual,z_score
2023-08-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.0129027181109156,1.6835622906978045
2023-08-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8236722139469208,1.283653779210847
2023-08-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3303149977734705,0.46775943770900935
2023-08-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.07817286726085418,0.0628181203728192
2023-08-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.1648285505480679,-0.31288701892019083
2023-08-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3013548963431315,-0.5230647120606835
2023-08-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.053611739847754525,-0.13300623350261556
2023-08-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.01248732030933622,-0.14768445313884312
2023-08-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5630550680081816,-1.2854296834694983
2023-08-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5824631372978281,-1.5290627484640082
2023-08-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.17775952166809722,-0.5990513373033457
2023-08-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.07699316764004333,-0.023322087828714186
2023-09-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.9914314831043707,4.079216828721487
2023-09-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.6383038510720864,2.807877941540884
2023-09-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.7328943736143605,2.705667622650659
2023-09-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.11489250016016861,-0.07964828234588704
2023-09-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19247809071978222,-0.549595926046791
2023-09-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3598640316618909,-0.7827384048174616
2023-09-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.8069860511501841,-1.441793937166886
2023-09-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-1.166935833038599,-1.9143036994501026
2023-09-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9804685165307678,-1.515342644236657
2023-09-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9140750418775797,-1.336209609585017
2023-09-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9278089353708683,-1.2861953533299804
2023-09-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4664228237818106,-0.5880723199080179
2023-09-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5110867850702894,-0.6334482316229388
2023-09-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.290266213523493,-0.3152083232521316
2023-09-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5552248960582484,-0.6638792521939464
2023-09-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.817952847969896,-1.0062708001060834
2023-09-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.8452250738774789,-1.0386782493862876
2023-09-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.898696207956777,-1.0945339063492943
2023-09-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.8769657865418107,-1.031409384806181
2023-09-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.7616785513257485,-0.8651768171871311
2023-09-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.20411115495385912,-0.1304665441041067
2023-10-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.43356301771821537,-0.43003725227238687
2023-10-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.7336450718017787,-0.7999310691174845
2023-10-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5071518884964351,-0.46903715886040814
2023-10-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.10386536886599529,0.059797508768673624
2023-10-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.39522292515029694,0.7027261193149453
2023-10-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.05110517728520775,0.2408616173860196
2023-10-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.18777110375510833,0.4451827220059468
2023-10-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.33415491431802025,-0.22121113217298657
2023-10-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3115679357176404,-0.15067955969879415
2023-10-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5734402822456373,-0.4881456766755205
2023-10-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.6571215740662041,-0.5786650759165958
2023-10-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.9877580777862558,-1.0259155811814331
2023-10-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.5201593857634043,-0.32169930147104253
2023-10-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.19416275709618758,0.14756012451366907
2023-10-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.03943304217407653,0.37186112890573547
2023-10-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.2966732086755612,0.008500957494403613
2023-10-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.20636357190215437,0.7130438742009959
2023-10-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.4780447889676822,1.0664070169859554
2023-10-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3527651845359288,0.8541985580009156
2023-10-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.616177079578708,1.2040695972359172
2023-10-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.6839961741726361,1.5168806660524419
2023-10-31,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7778834970819015,1.871654540694812
2023-11-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9100478270405136,2.435871199874509
2023-11-02,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.0195704859052999,2.4556665996240135
2023-11-03,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.9033754567259654,2.0384871777285074
2023-11-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.435367901016535,1.124895611535353
2023-11-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.09912615073848197,0.5226774329248852
2023-11-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.21436812326649027,0.677936999133219
2023-11-09,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.07454167956628197,0.4010908879384589
2023-11-10,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.16254382439330642,0.5194472596176833
2023-11-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.3663339446790496,-0.4582003697587908
2023-11-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4371099084944659,-0.5900587450151287
2023-11-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.4957632939862786,-0.6995343952665801
2023-11-16,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.010202618377369521,0.1768160377731342
2023-11-17,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.086624624729015,0.016745363928195898
2023-11-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.24581970966668437,-0.30842691589488147
2023-11-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.18291421820446285,-0.22615441638489203
2023-11-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.17488712581769075,0.4269914632267438
2023-11-23,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8677885464263855,1.7815873001077376
2023-11-24,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.3898851606182142,0.7327321760554281
2023-11-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8332746336052497,1.5807809502273755
2023-11-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.19459378668146698,0.24527188373640357
2023-11-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.552187823365542,0.92682745678614
2023-11-30,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8943857243421798,1.5770596100127998
2023-12-01,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.1033681994074718,1.898736228124401
2023-12-04,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.34668117743219806,0.3524133192868338
2023-12-05,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.04283427851286731,-0.238407702795312
2023-12-06,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.5405060076721704,0.7121852285068977
2023-12-07,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.6065937942574468,0.8007285548054914
2023-12-08,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8320499300374078,1.1921166316563971
2023-12-11,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7514191262065995,0.9831830919333197
2023-12-12,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7502654502008153,0.9405642144287002
2023-12-13,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7590220299157799,0.9448904080367382
2023-12-14,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.49882574249941364,0.32214534457987526
2023-12-15,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.7152002754903324,0.784505340773257
2023-12-18,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,1.2802097963589918,2.04504664872675
2023-12-19,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.8290430939755002,0.9005508798171998
2023-12-20,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.4623857865653287,0.03537814163285104
2023-12-21,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.14094606510841207,-0.686525542095797
2023-12-22,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.10181512824993832,-1.213946658989469
2023-12-25,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.04410401260127175,-1.028305782285236
2023-12-26,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.09607424631442418,-0.6739442358271251
2023-12-27,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.23910759858604297,-0.3256142714349217
2023-12-28,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,0.2815078895879115,-0.19923990237342631
2023-12-29,JPM_XLF_KRE,kalman_random_walk,JPM,XLF,KRE,-0.08904387232200967,-1.0109609660240686
